Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,JANG2024
Hand Fetched:,N
Comment:,Extracted from Jang2024 (10.1016/j.calphad.2024.102769)

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Zr0.10 Hf0.60 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.70 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.80 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,104100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.10 V0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,125200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.20 V0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.30 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,104200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.40 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.50 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,98500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.60 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,99300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.70 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.10 V0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,110900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.20 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.30 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.40 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.50 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,96600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.60 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.10 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,98500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.20 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.30 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.40 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.50 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,98400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.10 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,129100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.20 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,89800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.30 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,91600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.40 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,96900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.60 Hf0.10 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,86700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.60 Hf0.20 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,88700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.60 Hf0.30 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,93900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.70 Hf0.10 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,85100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.70 Hf0.20 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.80 Hf0.10 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,89200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.33 Hf0.33 Ta0.33,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.25 Hf0.25 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.25 Hf0.50 Ta0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.25 Ta0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,91400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.10 Ta0.80,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,164700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.20 Ta0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,150600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.30 Ta0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,136900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.40 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,122400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.50 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,106000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.60 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.70 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,73400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.80 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,62600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.10 Ta0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,151700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.20 Ta0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,137300000000.00002,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.30 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.40 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,107100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.50 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,89200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.60 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.70 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,63300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.10 Ta0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,138700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.20 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,124800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.30 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,109900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.40 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.50 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,78300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.60 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,64700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.10 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,127600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.20 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.30 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.40 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.50 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,66400000000.00001,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.10 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,116300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.20 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,99600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.30 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.40 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,69100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.60 Hf0.10 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,104100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.60 Hf0.20 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.60 Hf0.30 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.70 Hf0.10 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,91300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.70 Hf0.20 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.80 Hf0.10 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,79100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.33 Hf0.33 W0.33,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,140800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.25 Hf0.25 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,170100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.25 Hf0.50 W0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,132199999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.25 W0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,125200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.10 W0.80,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,239100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.20 W0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,215200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.30 W0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,194000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.40 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,174200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.50 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,157500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.60 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,142700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.70 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,129400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.10 Hf0.80 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,117900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.10 W0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,211800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.20 W0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,190900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.30 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,171900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.40 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,154900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.50 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,139900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.60 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,127000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.20 Hf0.70 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,115400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.10 W0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,187900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.20 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,168700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.30 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,151900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.40 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,137199999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.50 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,125100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.30 Hf0.60 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,115000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.10 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,165900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.20 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,148800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.30 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,134400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.40 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,122600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.40 Hf0.50 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Zr0.50 Hf0.10 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,146200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
